OTU_97.28448	0.00450082	0.000380952	0.000695733	0.0013248	0	0.000522739	0	0	0	0	0.00281264	0.00750906	0.0800634	0	0.000393314	0.00178571	0.000848656	0.00464037	0.000487646	0.00322052	0.000508906	0	0.000238777	0.00106515	0.0102375	0	0	0.00146671	0.00112933	0	0	0	0	0.000684619	0.000647592	0.000252525	0	0.000846919	0.000189107	0.000381971	0.00126582	0	0	0	0	0	0.000265957	0	0.000770891	0	0.00403633	0.000326797	0	0.000265887	0.000709471	0.00103504	0	0	0	0	0	0	0	0	0	0.00057554	0	0.000166778	0.000223414	8.28E-05	0	0.000211461	0	0.00205573	0.000354736	0	0	0	0.000963778	0	0.00782269	0	0	0	0.000905387	0.00302013	0.00689655	0	0.000640068	0.000484027	0	0.000363108	0	0	0	0.000423908	0	0.000592066	0	0.00279916	0.000275103	0.00056243	0.00148567	0.000490116	0	0.000466418	0.00224417	0	0.000667468	0	0	0.00073046	0	0	0	0	0	0	0	0.000273673	0.000354547	0	0.001322	0.000160488	0.000554324	0	0.0017452	Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas
OTU_97.30728	0	0.0285714	0	0	0	0	0	0	0	0	0	0	0	0.0033119	0.00216323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211954	0	0	0	0	0	0	0	0	0	0	0	0.000763448	0	0	0	0	0	0	0	0	0.00016728	0	0	0	0	0	0	0.000962927	0	0	0	Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__
OTU_97.29187	0.012275	0.14819	0.00301484	0.000883197	0.00136116	0.00235233	0.000105731	0.00279955	0	0.0759543	0.00584163	0.0334024	0.00614348	0.0925385	0.0013766	0.00510204	0.0653465	0.00580046	0.00682705	0.000847506	0.00491942	0.000401123	0	0.0021303	0.00859951	0.00143644	0.00903084	0.0701085	0.00456643	0.00182025	0.0902657	0.00186829	0.00098287	0.0141488	0.000941952	0.0156566	0.00256613	0.00444633	0	0.00458365	0.00708861	0.00197059	0	0	0	0	0	0	0.00277521	0.00247797	0.0292634	0.0111111	0.00292276	0.00505185	0.00585314	0.00088718	0.009062	0.017316	0	0	0	0.0288693	0	0.000483209	0	0.00201439	0.00272305	0.00116744	0.00178731	0.000414113	0.000373134	0.00105731	0	0.00319781	0.000709471	0.000521921	0	0.000161681	0.00505983	0	0.00573664	0.000256279	0.000832639	0.0528731	0.000905387	0.001566	0.0030853	0	0.00149349	0	0.0010491	0	0.00146234	0.000558036	0	0.00211954	0	0.00503256	0	0.00139958	0.000550206	0.000281215	0.0252565	0.000490116	0.000308642	0.000466418	0.00381508	0.020848	0.00146843	0.00328205	0.0209113	0.00182615	0	0.00464037	0.000367242	0	0.00468384	0.0284288	0.00039557	0.000273673	0	0.00107181	0.000188857	0.00433317	0.00535846	0.00347577	0.00104712	Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella
OTU_97.31469	0	0.0125714	0	0.0629278	0	0	0	0.00111982	0	0	0	0.000258933	0	0.00194818	0.00511308	0	0	0	0	0	0	0.00320899	0	0.000355051	0	0	0.000881057	0	0.000147304	0	0	0	0	0.000684619	0.000353232	0	0	0	0	0.000954927	0	0	0	0.000684775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000870647	0	0	0.000228415	0.00141894	0	0	0	0	0	0.00156454	0	0	0	0	0.00100671	0	0	0	0	0.0010491	0	0	0	0	0	0	0	0	0	0	0	0.00148567	0	0	0	0.000224417	0.00017618	0	0.000205128	0.000106963	0	0	0.000110485	0	0	0	0	0.00118671	0.000547345	0	0.00142908	0	0.000481464	0	0.000817829	0.00244328	Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU_97.10688	0.00143208	0.000761905	0.00139147	0	0	0	0	0	0	0	0	0	0.000198177	0.000389636	0	0	0	0.000696056	0	0	0.00220526	0.000401123	0	0	0.000819001	0.000239406	0	0	0.000491014	0	0	0	0	0	0.000176616	0	0	0.00127038	0	0.000572956	0.000421941	0.000151584	0	0	0	0.00152812	0	0	0	0	0	0	0	0.000265887	0.000886839	0.00044359	0	0	0	0	0	0.00721732	0	0	0	0	0.00112126	0	0	0	0	0	0.00161238	0.00251256	0	0.000521921	0	0.0017785	8.03E-05	0	0	0	0	0.00110152	0	0	0	0	0	0	0.000629459	0	0	0	0	0	0.000352113	0.000296033	0	0	0	0.000281215	0.000282985	0	0	0	0.00179533	0	0.000133494	0	0	0	0	0	0	0	0.00016728	0	0.00158228	0.000273673	0	0.00142908	0.00245515	0.000320976	0	0	0	Root;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae
OTU_97.31817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126566	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322477	0	0.000177368	0	0	0	0	0	0.00182529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224417	0	0	0	0	0.00036523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Bergeyella
OTU_97.29478	0	0.000380952	0	0.00309119	0.0011343	0	0	0.000746547	0	0.000193761	0.0034617	0.0007768	0.00178359	0.000194818	0	0.000255102	0	0.00185615	0	0	0.00186599	0	0	0.00106515	0.002457	0	0	0.00117336	0.000441913	0	0	0	0	0	5.89E-05	0	0	0.00021173	0	0.00171887	0.00582278	0	0	0.000456517	0	0.00152812	0	0	0	0	0.000504541	0	0	0.00132943	0.000177368	0.00177436	0.000158983	0	0	0	0	0	0	0	0	0.00028777	0.000160179	0	0	8.28E-05	0	0	0.000322477	0.00228415	0	0.000521921	0	0	8.03E-05	0	0.00130378	0	0	0.014687	0.000905387	0	0	0	0	0	0.000419639	0	0	0	0	0.000211954	0	0	0	0.00069979	0.000275103	0	0.00205164	0.000435659	0	0	0.000448833	0.000528541	0.000133494	0	0	0	0.000468274	0	0.000734484	0	0	0.000217014	0	0.00164204	0	0	0.00661001	0.000160488	0.00203252	0	0	Root;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga
OTU_97.21842	0	0	0	0	0	0	0.000211461	0	0	0	0	0	0	0	0.000589971	0	0	0	0	0	0	0.00200562	0.0403534	0	0	0.000239406	0	0.000586682	0.00034371	0	0	0	0	0	0	0	0	0	0	0.000381971	0	0.000151584	0	0	0	0	0	0	0	0	0	0	0	0.00186121	0	0	0	0	0	0	0	0	0	0	0	0.00028777	0	0	0	0	0	0.000845845	0	0	0	0	0	0	0	0	0.000260756	0	0	0.000367175	0	0.00380313	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000466527	0.000825309	0	0.00127343	0	0.000925926	0.000466418	0	0	0	0	0	0.00036523	0	0	0	0	0	0	0	0	0	0.00035727	0	0	0	0	0	Root;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Chryseobacterium
OTU_97.32743	0	0	0	0	0	0	0.000422922	0	0	0	0	0	0	0	0	0	0	0	0	0.000113001	0	0.000802246	0	0	0.0004095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000417537	0.00106355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239464	0	0.000512558	0	0	0	0	0	0	0.00149349	0	0	0	0	0	0	0	0.000352113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__;g__
OTU_97.29198	0.000818331	0	0.000463822	0	0	0	0.00253753	0.0171706	0	0.00213137	0.00930333	0	0	0	0.000393314	0	0	0	0.000325098	0.000734505	0	0	0.00119389	0	0	0.000478813	0	0	0	0	0	0	0.00814378	0	0	0	0	0	0.000189107	0	0	0.0198575	0	0.164118	0.000405844	0	0	0	0.00431699	0.00027533	0	0	0	0.000531773	0.00461156	0.000147863	0	0	0	0.00381904	0	0	0.000355577	0	0	0.000143885	0	0	0	0.000662581	0	0.00126877	0	0.00182732	0	0.00139179	0	0	0	0	0	0	0.00291424	0	0	0.000111857	0.00344828	0	0.000426712	0.000242014	0.0182543	0	0	0	0	0.000847817	0	0	0	0	0.000275103	0	7.07E-05	0	0	0	0.000224417	0	0.0021359	0.00328205	0.00267408	0.00328707	0	0.000110485	0	0	0	0	0.00039557	0	0.000354547	0.00250089	0	0.000160488	0	0.000613371	0	Root;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__
OTU_97.16013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00140121	0.00014041	0	0	0	0	0	0	0	0	0.000151584	0	0.00136955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181488	0	0	0	0.00020982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000434028	0	0	0.000177274	0	0	0	0.000184775	0	0	Root;p__Firmicutes;c__Bacilli;o__Bacillales
OTU_97.12205	0.00634206	0	0	0	0.0022686	0.000522739	0.000634384	0	0.00381752	0.000193761	0	0	0	0.000194818	0	0.00127551	0.0019802	0	0	0.000226001	0.000169635	0	0.002149	0	0	0.000957625	0	0	0.00176765	0	0	0	0	0	0.00029436	0.000757576	0.00296092	0	0.000189107	0.000954927	0	0.000606336	0	0.000684775	0.00608766	0	0	0	0.012951	0.00247797	0	0	0	0	0.00212841	0.00103504	0	0.000519481	0	0.00146886	0	0	0	0.000966417	0	0	0	0.000500334	0.000670241	0.00140798	0	0.000422922	0	0.000228415	0	0	0	0.000808407	0.000722834	0	0	0	0	0.000734349	0	0	0	0.000476417	0	0.000726041	0.000419639	0	0	0.000558036	0	0	0	0	0	0	0	0	0	0.000108915	0	0	0.000224417	0	0	0	0	0.00036523	0.000468274	0.00022097	0	0.000252589	0	0	0	0	0.000354547	0.000714541	0	0	0	0	0	Root;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus
OTU_97.18745	0	0	0	0	0	0	0.000211461	0	0	0	0.000432713	0.000258933	0	0	0	0	0	0	0	0	0	0	0.00167144	0	0	0	0	0	9.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121753	0.000305623	0	0	0	0	0.00025227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143885	0	0	0	0	0	0	0	0	0	0	0	0	0.00016063	0	0	0	0	0	0	0.00313199	0	0	0	0	0.00020982	0	0	0	0	0.000211954	0	0	0	0	0.000275103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184775	0	0	Root;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
OTU_97.33027	0.0556465	0.0567619	0.112013	0.201811	0.190336	0.0162049	0.0634384	0.0287421	0.164344	0.0466964	0.315881	0.165717	0.139516	0.316189	0.100295	0.162755	0.218388	0.361949	0.136704	0.169275	0.437998	0.000401123	0.332856	0.0365702	0.0315315	0.0694278	0.00682819	0.134937	0.154277	0.151081	0.203405	0.156469	0.392165	0.155408	0.255092	0.293434	0.53711	0.00635189	0.240166	0.039343	0.48481	0.115962	0.169137	0.218215	0.374188	0.295232	0.286968	0.313492	0.631514	0.511013	0.129919	0.0761438	0.091023	0.146504	0.272792	0.370841	0.109539	0.0192208	0.144792	0.341363	0.0803274	0.0926223	0.28138	0.165016	0.0574346	0.208489	0.308986	0.18529	0.202413	0.22155	0.0527363	0.0913512	0.101903	0.190726	0.10784	0.0755045	0.791213	0.130477	0.320055	0.170857	0.0607562	0.465915	0.158826	0.192399	0.942961	0.8566	0.320145	0.0624107	0.297845	0.0108906	0.507763	0.164851	0.123812	0.0527344	0.067375	0.0152607	0.0771127	0.0423327	0.100929	0.228365	0.239065	0.00815523	0.48815	0.717312	0.0154321	0.104478	0.165395	0.211769	0.1108	0.220103	0.366189	0.0668371	0.417701	0.552094	0.975028	0.212175	0.459184	0.396701	0.299842	0.106185	0.54033	0.138264	0.625873	0.141871	0.554878	0.347986	0.367888	Root;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus
OTU_97.15033	0.00900164	0	0.000231911	0.000220799	0.00748639	0	0.000105731	0.00242628	0	0.000193761	0.00519256	0.0015536	0.000792707	0.000389636	0.00314651	0.00382653	0	0.00765661	0	0.0418668	0.0028838	0	0.00310411	0.000887626	0.003276	0.00311228	0	0.000586682	0.00127664	0	0.00338496	0.00420364	0	0	0.000117744	0.000757576	0	0.00190557	0	0.000954927	0.00261603	0	0	0	0	0	0.00638298	0	0	0.000550661	0.00227043	0.000980392	0	0.00159532	0.000886839	0.00192222	0.000476948	0.00017316	0.000379699	0	0	0	0	0.00265765	0	0.00532374	0.00176197	0.00116744	0	0	0	0	0	0.00365464	0.000177368	0.000521921	0	0.000485044	0.000240945	0	0.00573664	0.000512558	0.00124896	0	0	0.000559284	0.000181488	0	0	0	0	0	0.000731172	0	0	0.000423908	0	0.00148017	0	0.00116632	0.000275103	0.000281215	0.00205164	5.45E-05	0	0	0.000224417	5.87E-05	0.000400481	0	0.000213927	0.00036523	0	0	0.00183621	0	0	0.000868056	0.00039557	0	0.000709094	0.00035727	0.000188857	0	0.000554324	0	0.00104712	Root;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella
OTU_97.13358	0	0	0	0	0.00181488	0	0	0	0	0	0	0	0	0	0.000589971	0.00229592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000611247	0	0	0	0	0.00025227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000933053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__
OTU_97.35121	0	0	0	0.00264959	0.00181488	0	0	0	0	0	0.00129814	0	0.000198177	0	0	0.00459184	0	0.00719258	0	0	0.00169635	0	0	0	0.0004095	0.000718219	0	0.000586682	0	0	0	0	0	0	0.000412104	0	0	0.00021173	0	0.000190985	0	0	0	0	0	0.00244499	0	0	0	0.00302863	0.00277497	0	0	0	0	0.00147863	0	0.00017316	0	0	0	0	0	0	0	0.00273381	0	0.000667111	0.000446828	0.000496936	0	0	0	0.000228415	0	0	0	0.00161681	8.03E-05	0	0	0.00102512	0	0.000550762	0	0	0	0	0	0	0	0.000363108	0	0	0	0	0.00211268	0	0	0	0	0.000281215	0.000282985	0	0	0	0.000224417	0.000117454	0	0	0	0	0	0	0	0	0	0	0	0	0.000177274	0	0.000188857	0	0	0	0	Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia
OTU_97.10312	0	0	0.194805	0	0	0.000522739	0.00475788	0.106943	0	0.00213137	0	0	0	0	0	0.0816327	0	0	0	0	0.00508906	0.192138	0	0.0743831	0	0.061288	0.485022	0	0	0.0270762	0	0	0	0.0479233	0.00300247	0	0	0.131061	0	0	0.0352743	0	0	0.000456517	0	0.162286	0	0	0	0	0.430373	0	0	0.109279	0.0803476	0.00192222	0.351033	0.26355	0.100114	0	0	0.163593	0.150764	0.232665	0.325144	0	0	0	0	0.063939	0.15995	0	0.17833	0.283006	0.0235899	0.426931	0	0.344543	0.126656	0	0.320991	0.0230651	0	0	0	0.00201342	0	0.0431158	0	0	0.00629459	0	0	0.0731027	0	0	0.0419014	0	0.0173597	0	0.045392	0.595613	0	0.224691	0.543519	0.247201	0.542639	0	0	0.0779487	0	0	0	0	0	0	0	0	0.284415	0.608922	0.102996	0	0	0	0	0.00122674	0	Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__
OTU_97.1256	0	0	0	0	0	0	0	0.000746547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253133	0	0	0	0	0	0.00127632	0	0	0	0	0	0.000373134	0.000211461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00195001	0	0	0.000160488	0	0	0	Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alloiococcus
OTU_97.26826	0.0337561	0	0.00185529	0.00176639	0.00952813	0	0	0.00111982	0.000381752	0.000193761	0.00237992	0.00673226	0.00455807	0.000584454	0.00235988	0.000255102	0.000282885	0.00278422	0.000162549	0.000960506	0.0227311	0	0.00143266	0	0.002457	0.00287288	0.000220264	0.00469346	4.91E-05	0	0	0	0.00028082	0	0.000176616	0	0	0.00254076	0.000189107	0.000381971	0.00185654	0	0	0	0	0	0.000265957	0	0	0	0.00454087	0.000326797	0.00250522	0.00983781	0.00319262	0.0112376	0.000476948	0	0	0	0	0	0	0.000966417	0	0	0.000320359	0	0	0.000165645	0	0	0.00161238	0.00114207	0.00124158	0	0	0.000161681	0.000722834	0	0.00156454	0	0	0	0	0.00760626	0	0	0	0	0.00125892	0	0.000487448	0.000279018	0	0.000211954	0	0.000592066	0	0.000233263	0.000825309	0	0.00247612	5.45E-05	0	0	0.0013465	0.000645995	0	0	0.000481335	0	0	0	0	0	0.00100368	0.000217014	0.000791139	0.00136836	0.000177274	0	0.000188857	0	0.000554324	0	0.00034904	Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella
OTU_97.1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478813	0.00242291	0	0	0	0	0	0	0.000228206	0	0	0	0	0.00075643	0	0	0	0	0	0	0	0	0	0	0	0.000756811	0.000326797	0	0	0	0	0.000794913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141493	0	0	0	0	5.87E-05	0.000133494	0	0.00032089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus
OTU_97.27122	0.00981997	0	0.00185529	0.0013248	0	0.00209096	0	0.00410601	0.000381752	0	0.00194721	0	0	0	0.0106195	0.00867347	0	0	0	0.00101701	0.000678541	0	0.025788	0.0207705	0.00696151	0.0603304	0	0	0	0.00386803	0	0.00233536	0.0197978	0	0.00677028	0	0.0106593	0.00105865	0.000189107	0	8.44E-05	0	0.00676546	0.000684775	0	0	0	0	0.00416281	0.00220264	0	0	0	0	0	0	0	0.00017316	0.000126566	0	0	0	0	0	0	0.00143885	0.00320359	0	0	0.000165645	0.000124378	0.000845845	0	0.00182732	0.000709471	0.00104384	0.00140598	0	8.03E-05	0	0.00338983	0	0.000832639	0.000550762	0	0.00178971	0	0	0.0019202	0	0.00167856	0	0	0	0	0.00169563	0	0.000888099	0	0	0	0	0.00155642	0.000544573	0	0.00186567	0.0013465	0.00017618	0	0.000615385	0.000160445	0	0	0.00209922	0	0	0.00066912	0.000434028	0	0	0.00124091	0	0	0	0.00277162	0.00102229	0.0017452	Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
OTU_97.36813	0.000204583	0	0	0	0.000680581	0	0	0	0	0	0.000432713	0	0	0	0	0	0	0	0	0.000226001	0.000508906	0	0.00119389	0	0	0.000478813	0	0.000586682	0	0	0	0	0	0	0	0	0.0144098	0	0	0.000190985	0	0	0	0	0	0.000305623	0.525798	0	0.000770891	0	0	0	0	0.000531773	0	0	0	0	0	0	0	0	0	0	0	0.000431655	0	0	0	8.28E-05	0	0	0	0	0.000177368	0	0	0	0	0	0	0	0.00020816	0.000367175	0	0.000111857	0	0.000476417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353732	0	0	0	0	0	0.00106795	0.00184615	0.000213927	0	0	0	0	0.0045466	0	0	0	0	0	0.00214362	0	0	0	0	0	Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus
OTU_97.3570	0.0906301	0.00114286	0.00278293	0.0178847	0.113203	0.012023	0.00116304	0.010265	0.00133613	0.00213137	0.187365	0.0222683	0.0283393	0.0105202	0.00570305	0.0209184	0.00169731	0.0561485	0.00585176	0.07249	0.0651399	0.000401123	0.0327125	0.021303	0.0192465	0.0184343	0.000440529	0.0196539	0.00819994	0.00136519	0.0334393	0.0420364	0.00252738	0.000912825	0.0125397	0.0010101	0.0122385	0.010163	0.00189107	0.00553858	0.0155274	0.00136426	0	0.0027391	0.000811688	0.0106968	0.000265957	0.00231481	0.0299106	0.00578194	0.0196771	0.0633987	0.0133612	0.0159532	0.0140121	0.0505693	0.00524642	0.00017316	0.00126566	0.00176263	0	0.000801925	0.000355577	0.00265765	0.00127632	0.0253237	0.0201826	0.004503	0.00212243	0.0069571	0.000497512	0.0038063	0.00322477	0.0185016	0.00283789	0.00226166	0.00509666	0.00226354	0.00385511	0.00203544	0.0083442	0.00205023	0.005204	0.000367175	0.00860118	0.0239374	0.00163339	0.00190567	0.0019202	0	0.0310533	0	0.00414331	0.00195312	0.0116611	0.000423908	0.000352113	0.0222025	0.000807428	0.0667133	0.00385144	0.00506187	0.0291475	0.000925775	0.00123457	0.00326493	0.013465	0.0032887	0.00160192	0.00184615	0.0090384	0.0105917	0.000234137	0.00044194	0.00807932	0	0.00284376	0.00520833	0.00553797	0.0147783	0.0127637	0.013219	0.00396601	0.000962927	0.00166297	0.00470251	0.00802792	Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
OTU_97.38479	0.00184124	0.000380952	0	0	0	0	0	0.00055991	0	0	0	0	0	0.000194818	0.00176991	0	0	0	0	0	0	0	0	0	0	0	0	0.000293341	0	0	0	0	0	0	0	0	0	0	0	0.00114591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296033	0	0	0	0	0.000353732	5.45E-05	0	0	0.00157092	0.000117454	0.000266987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160488	0	0	0	Root;p__Firmicutes;c__Clostridia;o__Clostridiales
OTU_97.38750	0	0.00380952	0	0	0	0	0.000105731	0.000373274	0	0	0	0	0.000198177	0.00136372	0.000983284	0	0	0	0.00162549	0	0	0.00160449	0	0.000710101	0	0	0	0.00264007	4.91E-05	0	0	0	0	0	0	0.000505051	0	0	0	0.00286478	0.000168776	0	0	0	0	0	0	0	0	0	0.00025227	0	0	0.000265887	0	0	0.000794913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020982	0	0	0	0	0	0	0	0	0	0	0	0.000141493	0	0	0	0.000224417	0.000117454	0.000133494	0	0	0	0	0	0	0	0	0	0.00039557	0	0	0	0	0.00192585	0	0	0.00104712	Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__
OTU_97.11123	0	0.00114286	0	0.00220799	0	0	0	0	0	0	0	0	0	0	0.00786627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161681	0	0	0	0	0	0	0	0	0.000181488	0	0	0	0.00020982	0	0	0	0	0	0	0.000888099	0	0	0	0	0	0	0	0	0	0	0	0	5.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000160488	0	0	0	Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Catabacteriaceae;g__
OTU_97.20371	0	0	0	0	0	0	0	0.0138111	0	0	0	0	0	0.000194818	0	0.00127551	0	0	0	0.00265552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000646726	0.00016063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110485	0	0	0	0	0	0	0	0	0	0	0	0	0	Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae
OTU_97.11064	0	0	0	0	0	0	0	0.150056	0	0	0.000216357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194278	0.00328283	0	0	0	0.00114591	0	0	0	0.000228258	0	0	0	0	0.000462535	0.00110132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057554	0	0.000166778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00387597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
OTU_97.27281	0	0	0	0	0	0	0	0.000933184	0	0	0	0	0	0	0.000589971	0	0	0.000232019	0	0	0	0	0	0	0	0	0	0.000880023	0.000441913	0.00455063	0.00543646	0	0	0	0	0	0.000394789	0	0	0	8.44E-05	0	0.00386598	0	0	0	0	0	0	0	0	0.000653595	0	0	0	0	0.00158983	0	0	0	0	0	0	0	0	0.00057554	0	0	0	0	0	0	0	0	0.000354736	0	0.00351494	0.000970089	0	0	0.00130378	0	0	0	0	0	0.000362976	0	0	0	0.000419639	0	0	0	0	0	0	0.000888099	0	0	0	0	0	0	0	0	0.000448833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ClostridialesFamilyXI.IncertaeSedis;g__
